Id,CompanyId,ShuttleLocation,ShuttleType,EngineType,EngineVendor,Engines,PassengerCapacity,Crew,CancellationPolicy,Price,DCheckComplete,MoonClearanceComplete
21021,25530,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1468,False,False
32877,29901,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,2495,True,False
24371,35428,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1585,False,False
64156,46089,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1585,False,False
55378,26653,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,3,moderate,3080,False,False
70603,18781,Gambia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1195,False,False
76442,35176,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1715,False,False
15714,9689,Niue,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1455,True,False
13904,41478,United Kingdom,Type V2,Quantum,ThetaBase Services,4,2,1,strict,2105,True,False
57728,7932,Estonia,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,2820,False,False
67104,48934,Gambia,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1650,False,False
32160,37632,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1546,False,False
21354,3294,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1494,True,False
18478,44145,Micronesia,Type V5,Quantum,ThetaBase Services,2,5,2,moderate,2157,False,False
20622,9689,Niue,Type F5,Quantum,ThetaBase Services,2,3,2,moderate,1507,True,False
3345,46598,Estonia,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
56243,1779,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,1,strict,3470,False,False
54869,44964,Bouvet Island (Bouvetoya),Type Z6,Quantum,ThetaBase Services,1,2,1,moderate,1650,False,False
6116,15381,United Kingdom,Type V5,Plasma,ThetaBase Services,1,4,1,strict,1910,False,False
67772,37491,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,strict,1910,False,False
67142,24112,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1390,False,False
66593,26089,Nicaragua,Type V5,Plasma,ThetaBase Services,2,3,2,strict,2027,False,False
17492,6137,Niue,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1650,False,False
8130,34108,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1975,True,False
34516,7251,Switzerland,Type G0,Plasma,ThetaBase Services,1,1,1,moderate,1780,True,False
36923,43643,Estonia,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1520,False,False
40563,7251,Estonia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1520,False,False
39287,44835,Anguilla,Type V5,Plasma,ThetaBase Services,3,7,5,strict,2820,False,False
13775,46421,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1455,False,False
33088,24858,Malta,Type V5,Plasma,ThetaBase Services,1,4,1,strict,3015,True,False
20290,37375,Gambia,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,2820,False,False
48660,366,Rwanda,Type F5,Quantum,ThetaBase Services,3,9,3,strict,2170,False,False
12633,29932,Gambia,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
43629,38836,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,2,moderate,1754,True,False
6108,38836,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,2,moderate,1754,True,False
25883,35352,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2066,False,False
2549,14887,Niue,Type V5,Plasma,ThetaBase Services,1,3,2,strict,1845,True,False
55978,49865,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1650,False,False
75017,39104,Chad,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1325,False,False
74500,39129,Costa Rica,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1598,False,False
67866,45837,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1858,False,False
3183,43992,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,strict,1650,True,False
31400,37646,Malta,Type G0,Plasma,ThetaBase Services,1,3,1,strict,2872,True,False
10451,39467,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2417,False,False
71401,2725,Wallis and Futuna,Type V5,Plasma,Warwick Technology Multinational,0,4,2,moderate,1975,False,False
75461,12980,Costa Rica,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1195,False,False
14556,11716,Pakistan,Type F5,Quantum,ThetaBase Services,1,3,1,moderate,1416,False,False
42218,20229,Rwanda,Type Z6,Plasma,ThetaBase Services,2,6,2,flexible,2235,False,False
17175,24278,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,6,3,strict,2248,True,False
54051,34253,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1780,False,False
74153,47777,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2040,False,False
44037,10039,Brazil,Type O3,Quantum,ThetaBase Services,6,2,1,strict,2170,True,False
75967,30460,Micronesia,Type V5,Plasma,ThetaBase Services,2,2,2,strict,2170,False,False
13729,19761,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2885,False,False
15293,10376,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,1,0,flexible,1637,False,False
66884,15756,Malta,Type V5,Quantum,ThetaBase Services,1,5,3,strict,2001,True,False
27490,24738,Costa Rica,Type V7,Quantum,ThetaBase Services,1,1,1,strict,1325,False,False
17525,10039,Brazil,Type O3,Quantum,ThetaBase Services,6,1,1,strict,1650,True,False
2840,10039,Brazil,Type O3,Quantum,ThetaBase Services,6,2,1,strict,2430,True,False
12150,45941,Kiribati,Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1546,False,False
73006,26063,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,2,moderate,1910,False,False
64586,49189,Switzerland,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1195,False,False
22471,12980,Costa Rica,Type V2,Plasma,ThetaBase Services,1,2,1,strict,1845,False,False
30328,4265,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1377,False,False
17099,6888,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1,1,1,moderate,1520,True,False
6907,22097,Anguilla,Type V5,Plasma,ThetaBase Services,1,4,1,moderate,1780,True,False
47661,31244,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,strict,3405,False,False
50250,22347,Malta,Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
50045,29985,Barbados,Type V5,Plasma,ThetaBase Services,3,5,3,strict,3795,False,False
61177,28780,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,1,moderate,1988,False,False
47306,41548,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1975,False,False
42860,6793,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2820,False,False
69839,10039,Brazil,Type F5,Quantum,ThetaBase Services,6,2,1,strict,2820,True,False
55222,40320,Niue,Type V2,Quantum,ThetaBase Services,1,1,1,strict,1182,True,False
69433,10920,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2430,True,False
18553,25793,Bouvet Island (Bouvetoya),Type G0,Plasma,ThetaBase Services,1,3,1,moderate,2027,False,False
58603,7251,Switzerland,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1585,True,False
71609,30023,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2625,False,False
774,14762,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,3795,False,False
24532,1846,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,2,strict,1663,True,False
34260,28992,Costa Rica,Type O3,Quantum,ThetaBase Services,1,2,1,strict,1494,False,False
74574,30930,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1455,False,False
44337,25602,Micronesia,Type V5,Plasma,ThetaBase Services,1,1,1,flexible,2040,False,False
66752,29058,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,strict,1481,False,False
36230,30090,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2677,False,False
47511,13474,Estonia,Type F5,Plasma,ThetaBase Services,3,8,6,strict,3249,True,False
48638,18269,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2755,False,False
53360,18269,Guinea,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2560,False,False
41394,18269,Guinea,Type G0,Plasma,ThetaBase Services,1,2,1,moderate,3340,False,False
52150,18269,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2,4,1,moderate,3795,False,False
23650,46421,Rwanda,Type F5,Plasma,ThetaBase Services,2,4,2,moderate,3210,False,False
29710,42049,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,strict,1910,True,False
14578,49510,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,2,strict,2651,False,False
33703,17178,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,strict,4367,False,False
48668,12390,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1455,False,False
76664,2778,Anguilla,Type V5,Plasma,ThetaBase Services,2,3,2,strict,1780,False,False
34987,24738,Costa Rica,Type V5,Quantum,ThetaBase Services,1,3,1,strict,1325,False,False
13543,25003,Russian Federation,Type V7,Plasma,ThetaBase Services,1,4,2,moderate,2027,True,False
45634,47396,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1637,False,False
60089,42133,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2157,False,False
43501,28084,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1533,False,False
50985,18202,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1728,True,False
11121,15598,Malta,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1169,False,False
42873,27316,Bosnia and Herzegovina,Type F5,Nuclear,Warwick Technology Multinational,1,2,2,flexible,1195,False,False
72786,27316,Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1,4,4,strict,1780,False,False
1069,1604,Malta,Type Z6,Plasma,ThetaBase Services,1,5,1,strict,2612,False,False
19758,12133,Malta,Type V5,Plasma,ThetaBase Services,1,4,1,strict,1845,False,False
73498,28781,Anguilla,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1195,True,False
67427,11073,Niue,Type V5,Plasma,ThetaBase Services,2,5,5,strict,1767,False,False
76178,35593,Malta,Type V5,Quantum,ThetaBase Services,1,4,3,strict,2352,True,False
10213,18981,Malta,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1715,False,False
31938,24970,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,False,False
38979,35638,Anguilla,Type V2,Quantum,ThetaBase Services,2,4,3,flexible,1390,False,False
511,653,Brazil,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1585,False,False
13144,28833,Russian Federation,Type V5,Plasma,ThetaBase Services,2,8,4,strict,2859,True,False
50700,32875,Micronesia,Type V5,Plasma,ThetaBase Services,1,1,1,moderate,2040,False,False
31558,10462,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,0,strict,2885,False,False
71722,2255,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1845,False,False
30810,26063,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1325,False,False
28173,7233,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1585,True,False
12857,11885,Wallis and Futuna,Type E3,Plasma,ThetaBase Services,1,2,1,moderate,1715,True,False
34003,40770,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2547,False,False
28990,25105,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,strict,1468,False,False
58017,5743,Micronesia,Type V5,Plasma,ThetaBase Services,2,5,2,strict,4120,False,False
63590,1360,Malta,Type V5,Quantum,SIT Technology Unlimited,1,2,1,moderate,1130,False,False
53906,1548,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2365,False,False
71992,11275,Malta,Type F5,Quantum,ThetaBase Services,1,3,1,strict,1507,False,False
68554,47372,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1390,False,False
16922,11275,Malta,Type V2,Quantum,ThetaBase Services,1,2,1,strict,1221,False,False
6403,22321,Kiribati,Type F5,Quantum,ThetaBase Services,1,4,2,strict,1702,False,False
27049,13365,Barbados,Type V5,Plasma,ThetaBase Services,2,5,3,strict,4640,False,False
37036,9616,United Kingdom,Type V5,Quantum,ThetaBase Services,2,4,2,flexible,1520,False,False
27602,13331,Guinea,Type V5,Plasma,ThetaBase Services,2,6,3,strict,3210,False,False
19729,40927,Faroe Islands,Type V5,Plasma,ThetaBase Services,3,10,4,moderate,3405,True,False
68844,21736,Brazil,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1455,True,False
74895,25001,Nicaragua,Type V5,Quantum,ThetaBase Services,1,3,1,strict,1650,True,False
45721,15654,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,6,4,strict,2170,False,False
66167,15572,Nicaragua,Type V5,Quantum,ThetaBase Services,1,5,1,strict,1520,False,False
6919,33823,Gambia,Type V5,Plasma,ThetaBase Services,3,7,4,strict,2560,True,False
33607,15572,Nicaragua,Type V5,Plasma,ThetaBase Services,1,5,2,strict,2040,False,False
47327,43992,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,strict,1585,True,False
28660,10433,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,3,strict,3730,False,False
31752,40320,Niue,Type V2,Quantum,ThetaBase Services,1,1,1,strict,1195,True,False
43385,8930,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1,2,0,moderate,1260,False,False
55227,37159,Anguilla,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1780,True,False
28427,22321,Kiribati,Type F5,Quantum,ThetaBase Services,1,3,2,strict,1494,False,False
14894,22321,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1364,False,False
28859,22321,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1364,False,False
34975,22321,Kiribati,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1364,False,False
53392,19943,Nicaragua,Type V5,Plasma,ThetaBase Services,2,6,2,strict,3860,False,False
73597,25637,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1585,True,False
52685,653,Brazil,Type F5,Quantum,ThetaBase Services,1,2,2,strict,1585,False,False
42222,653,Niue,Type O3,Quantum,ThetaBase Services,1,1,0,strict,1364,False,False
61925,39713,United Kingdom,Type F5,Quantum,ThetaBase Services,1,4,3,strict,1325,True,False
55947,39713,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1221,True,False
69379,29422,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2430,False,False
69242,2814,Bouvet Island (Bouvetoya),Type Z6,Plasma,ThetaBase Services,3,7,4,strict,3015,False,False
23346,41165,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,5,4,strict,2170,False,False
10373,6224,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2885,True,False
72119,22154,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1650,True,False
71983,17771,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2040,False,False
10074,5647,Barbados,Type V5,Quantum,ThetaBase Services,1,2,2,strict,1715,True,False
57324,12032,Malta,Type V5,Plasma,ThetaBase Services,1,5,2,strict,3470,False,False
33313,12032,Malta,Type V5,Quantum,ThetaBase Services,1,4,2,strict,1390,False,False
58976,51,Barbados,Type G0,Plasma,ThetaBase Services,1,2,1,strict,1871,True,False
129,6200,Barbados,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2690,True,False
48180,24726,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1338,True,False
25175,25637,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1455,True,False
49504,34445,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,strict,4770,False,False
30792,17694,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,3,2,strict,1650,True,False
45153,16539,Anguilla,Type V5,Plasma,ThetaBase Services,2,3,2,strict,1910,False,False
51356,15356,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3,6,4,moderate,2417,False,False
27023,48602,Malta,Type V5,Plasma,ThetaBase Services,1,2,2,strict,2105,False,False
53476,32603,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,3,strict,2820,False,False
73596,32603,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,3,strict,3990,False,False
41589,37646,Russian Federation,Type G0,Plasma,ThetaBase Services,1,3,1,strict,2872,True,False
34146,48671,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1416,False,False
1350,48349,Costa Rica,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1260,False,False
61747,7051,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1221,False,False
61765,41341,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1169,False,False
23141,31074,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,4,3,strict,1949,True,False
67374,36196,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1455,False,False
69301,39895,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1455,False,False
25737,7696,Russian Federation,Type V5,Plasma,ThetaBase Services,1,5,2,strict,1845,False,False
76216,42114,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1975,True,False
17304,8418,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,2,5,4,moderate,1949,True,False
10564,43542,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2430,False,False
60003,36686,Bouvet Island (Bouvetoya),Type E3,Quantum,ThetaBase Services,1,4,1,moderate,1650,False,False
7773,42860,Niue,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1312,True,False
18305,30788,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1650,False,False
61052,21363,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1286,False,False
61559,4657,United Kingdom,Type V5,Quantum,ThetaBase Services,2,1,1,moderate,1286,False,False
36490,39895,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1650,False,False
43117,11034,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,strict,1455,False,False
32400,42183,Bosnia and Herzegovina,Type Z6,Plasma,ThetaBase Services,2,3,2,moderate,1871,True,False
59191,35273,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,4,2,moderate,1767,True,False
64124,20251,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2352,True,False
76782,46082,Nicaragua,Type E3,Quantum,ThetaBase Services,1,2,1,strict,1715,False,False
40426,41494,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2170,False,False
14797,8223,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2001,False,False
75750,43891,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,1,strict,3054,True,False
59343,11876,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,2,2,moderate,1910,False,False
75305,1003,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2300,False,False
3428,44234,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2300,False,False
54733,48769,Barbados,Type V5,Plasma,ThetaBase Services,2,6,3,strict,3067,True,False
21828,13444,Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1754,False,False
36546,20881,Micronesia,Type V5,Plasma,ThetaBase Services,3,8,6,moderate,3730,False,False
1406,22321,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1585,False,False
33888,9777,Nicaragua,Type V5,Plasma,ThetaBase Services,4,7,4,moderate,2924,False,False
11906,41880,Micronesia,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1611,False,False
50444,38153,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,strict,3080,False,False
24401,36707,Pakistan,Type F5,Plasma,ThetaBase Services,2,4,2,moderate,2170,False,False
